,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_teks,jumlah_kata,jumlah_char,rata_rata_kata,tweet_english,sentiment,sentiment_num
975,1.80086e+18,Fri Jun 14 11:23:46 +0000 2024,0,@papa_loren Mana nih yang bikin konten masuk surga jalur Tapera?,1.80158e+18,,papa_loren,in,,0,0,0,https://x.com/konaneeeeee/status/1801576261153919396,1.15854e+18,konaneeeeee,papaloren konten masuk surga jalur tapera,6,41,6.83,papaloren content enter heaven tapera route,positive,1
976,1.80152e+18,Fri Jun 14 11:22:18 +0000 2024,0,@sofiesyarief Kan ada tapera ,1.80158e+18,,sofiesyarief,in,indonesia,0,0,0,https://x.com/Mmmadaaa/status/1801575889840574621,80460694.0,Mmmadaaa,sofiesyarief tapera,2,19,9.5,sofiesyarief tapera,negative,-1
977,1.80158e+18,Fri Jun 14 11:21:30 +0000 2024,2193,Wah hati hati sayang ayo cepat disimpan uangnya Nanti dilihat pejabat konoha bisa disuruh wajib bayar TAPERA ,1.80158e+18,,,in,Jakarta Capital Region,7,111,416,https://x.com/DrEvaChaniago/status/1801575688140689605,1355632532.0,DrEvaChaniago,hati hati sayang ayo cepat simpan uang jabat konoha suruh wajib bayar tapera,13,76,5.85,"Be careful darling, come on, quickly save the money. Konoha's handshake orders you to pay the tapera.",positive,1
978,1.80151e+18,Fri Jun 14 11:21:02 +0000 2024,0,@sayangbbh_ Baekhyun kena tapera gaeees,1.80158e+18,,sayangbbh_,in,,0,1,0,https://x.com/Arumthand/status/1801575570377216111,1.669e+18,Arumthand,sayangbbh baekhyun kena tapera gaeees,5,37,7.4,darling baekhyun got tapera gaeees,positive,1
979,1.80157e+18,Fri Jun 14 11:17:59 +0000 2024,0,Ratusan Buruh Demo di DPRD Jatim Tolak Tapera https://t.co/L8SfkLrPb6,1.80157e+18,,,in,Malang,0,0,0,https://x.com/TokoWongpasar/status/1801574802253353172,2251755788.0,TokoWongpasar,ratus buruh demo dprd jatim tolak tapera,7,40,5.71,Hundreds of workers demonstrate against East Java DPRD to reject Tapera,negative,-1
980,1.80157e+18,Fri Jun 14 11:14:29 +0000 2024,0,5 juta x 3 prosen x 40 juta. Tapera aman,1.80157e+18,,,in,Milano,0,0,0,https://x.com/kuntoadji/status/1801573922556809453,50895997.0,kuntoadji,juta x prosen x juta tapera aman,7,32,4.57,million x percent x million tapera safe,positive,1
981,1.80105e+18,Fri Jun 14 11:12:55 +0000 2024,0,@TirtoID Tabung di tapera @jokowi,1.80157e+18,,TirtoID,in,,0,0,0,https://x.com/Sw124522/status/1801573527541452849,1.75791e+18,Sw124522,tirtoid tabung tapera jokowi,4,28,7.0,tapera tube tirtoid jokowi,negative,-1
982,1.80157e+18,Fri Jun 14 11:12:32 +0000 2024,0,Ada Tapera 3 Prosen,1.80157e+18,,,in,Milano,0,0,0,https://x.com/kuntoadji/status/1801573430652977520,50895997.0,kuntoadji,tapera prosen,2,13,6.5,tapera prosen,negative,-1
983,1.8001e+18,Fri Jun 14 11:06:30 +0000 2024,0,@geloraco Pengalihan isu Tapera,1.80157e+18,,geloraco,in,"Cirendeu, Ciputat Timur",0,0,0,https://x.com/AgilAnjingku/status/1801571914215002406,1.7364e+18,AgilAnjingku,geloraco alih isu tapera,4,24,6.0,geloraco shifts tapera issue,negative,-1
984,1.80111e+18,Fri Jun 14 11:06:22 +0000 2024,0,@kompascom Pertanda mau minta tambahan anggaran,1.80157e+18,,kompascom,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1801571880593461712,2518915579.0,LantjarDjayaa,kompascom tanda tambah anggar,4,29,7.25,kompascom plus sign fence,negative,-1
985,1.80142e+18,Fri Jun 14 11:05:59 +0000 2024,0,@ARSIPAJA Pemerintah kek yg banyak duit aja segala korban judol dikasi bansos nutupin utang negara aja masi mo minjem duit rakyat kecil yg bener kerja banting tulang. Tapera ato apalah namanya hadeuh..,1.80157e+18,,ARSIPAJA,in,🖤💓,0,0,0,https://x.com/favjunee/status/1801571784590037327,7.57564e+17,favjunee,arsipaja perintah kek duit korban judol kasi bansos nutupin utang negara minjem duit rakyat bener kerja banting tulang tapera ato apa nama hadeuh,23,145,6.3,"archive the order to save money from judol victims to provide social assistance to cover the state debt to borrow people's money, really work hard, tapera or what is the name of hadeuh",negative,-1
986,1.8011e+18,Fri Jun 14 11:05:10 +0000 2024,0,@tempodotco Lah giliran disediain tp ga terawat dan malah maksain program Tapera yg blm tentu dpt rumah meski nabung sampe pensiun,1.80157e+18,,tempodotco,in,,0,0,0,https://x.com/Rafrizaldipp/status/1801571578762715524,1.7835e+18,Rafrizaldipp,tempodotco gilir ain awat maksain program tapera dpt rumah nabung pensiun,11,73,6.64,tempodotco turns ain awat to force tapera program to get a house to save for retirement,positive,1
987,1.80155e+18,Fri Jun 14 11:04:44 +0000 2024,0,@FPLampzTEAM @pisangij01 @LigaBRFI @FplNusantara Tapera,1.80157e+18,,FPLampzTEAM,in,kalangan kaum JetSet,0,0,0,https://x.com/densoko/status/1801571467429384275,189753748.0,densoko,fplampzteam pisangij ligabrfi fplnusantara tapera,5,49,9.8,fplampzteam pisangij leaguebrfi fplnusantara tapera,negative,-1
988,1.80153e+18,Fri Jun 14 10:58:27 +0000 2024,4,@MaxwellTeedzai @POTUS @wicknellchivayo @advocatemahere @TateMavetera @edmnangagwa @SADC_News @sadc4ED @BarbaraRwodzi @BRICSinfo @CMukungunugwa @Cde_Chenjerai @ZANUPF_Official @ChinamasaPA @dereckgoto uri mboko,1.80157e+18,,MaxwellTeedzai,in,Clinton,0,0,0,https://x.com/TaperaEmmanuel/status/1801569886579097972,2945547461.0,TaperaEmmanuel,maxwellteedzai potus wicknellchivayo advocatemahere tatemavetera edmnangagwa sadcnews sadced barbararwodzi bricsinfo cmukungunugwa cdechenjerai zanupfofficial chinamasapa dereckgoto uri mboko,17,191,11.24,maxwellteedzai potus wicknellchivayo advocatemahere tatemavetera edmnangagwa sadcnews sadced barbararwodzi bricsinfo cmukungunugwa cdechenjerai zanupfofficial chinamasapa dereckgoto uri mboko,negative,-1
989,1.80121e+18,Fri Jun 14 10:57:53 +0000 2024,0,@cnbcindonesia KAN ADA TAPERA BRO,1.80157e+18,,cnbcindonesia,in,Astroworld,0,0,0,https://x.com/AstroWorld1337/status/1801569747383029807,1.74324e+18,AstroWorld1337,cnbcindonesia tapera bro,3,24,8.0,cnbcindonesia tapera bro,negative,-1
990,1.80149e+18,Fri Jun 14 10:01:23 +0000 2024,1,@AiraNtieReal @BuYungBin1 Aduuh bukan gitu maksudnya mak ,1.80156e+18,,AiraNtieReal,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1801555525076980010,2518915579.0,LantjarDjayaa,airantiereal buyungbin aduuh gitu maksud mak,6,44,7.33,"airantiereal buyungbin oh my, that's what I mean, Mom",negative,-1
991,1.80156e+18,Fri Jun 14 09:59:47 +0000 2024,0,Oh pantes mau disuruh ikut iuran tapera,1.80156e+18,,,in,Indonesia,0,0,0,https://x.com/monicregina/status/1801555124730667450,50579587.0,monicregina,oh suruh iur tapera,4,19,4.75,oh tell me to go to tapera,negative,-1
992,1.80155e+18,Fri Jun 14 09:59:06 +0000 2024,0,Perbandingan Simulasi Cicilan KPR Tapera dengan KPR Komersial https://t.co/JLJsM97wWd #TempoData,1.80155e+18,,,in,Indonesia,0,1,1,https://x.com/tempodotco/status/1801554951401050258,18129942.0,tempodotco,banding simulasi cicil kpr tapera kpr komersial tempodata,8,57,7.12,compare installment simulation kpr tapera kpr commercial tempodata,negative,-1
993,1.80107e+18,Fri Jun 14 09:58:16 +0000 2024,0,@firlysavitri Yakarna spot gaji pejabat bodoh berkurang kalo pos nya dipake buat gaji guru Antonimnya guru adalah pejabat bodoh yang dulu ga belajar ga suka gurunya dsj Yg disejahterakan cuma yg narikin pajak dan penerimaan negara. Bahkan terancam defisit pun malah meluncur itu isu tapera,1.80155e+18,,firlysavitri,in,milky way,0,0,0,https://x.com/Xunloaders/status/1801554743871082620,1.18062e+18,Xunloaders,firlysavitri yakarna spot gaji jabat bodoh kurang pos dipake gaji guru antonim guru jabat bodoh ajar suka guru dsj sejahtera narikin pajak terima negara ancam defisit luncur isu tapera,29,184,6.34,firlysavitri yakarna spot salary stupid position less post used teacher salary antonym teacher stupid position teach like teacher dsj prosperous collect tax receive state threaten deficit launch tapera issue,negative,-1
994,1.80153e+18,Fri Jun 14 09:58:16 +0000 2024,0,@ko2w Daripada Tapera mungkin mending SDSB buat nambal dana APBN lol,1.80155e+18,,ko2w,in,"West Java, Indonesia",0,0,0,https://x.com/gerrymon/status/1801554743275257940,33437112.0,gerrymon,kow tapera mending sdsb nambal dana apbn lol,8,44,5.5,Kow Tapera would rather patch up the APBN funds lol,positive,1
995,1.80149e+18,Fri Jun 14 09:57:04 +0000 2024,2,@AiraNtieReal @BuYungBin1 Hmm sekalian sampe tgl 33 ya ,1.80155e+18,,AiraNtieReal,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1801554441252049012,2518915579.0,LantjarDjayaa,airantiereal buyungbin hmm tanggal,4,34,8.5,airantiereal buyungbin hmm date,negative,-1
996,1.80155e+18,Fri Jun 14 09:56:51 +0000 2024,1,Unjuk Rasa Tapera dan Gas Nyaris Ricuh di Lampung Utara https://t.co/UbrCFDEKYb,1.80155e+18,https://pbs.twimg.com/ext_tw_video_thumb/1801553819752665091/pu/img/JMiXibeBOwCYOc2I.jpg,,in,Bandarlampung,0,0,1,https://x.com/LampungTV/status/1801554385811739005,154202440.0,LampungTV,unjuk tapera gas ricuh lampung utara,6,36,6.0,gas tapera demonstration riots north lampung,negative,-1
997,1.80113e+18,Fri Jun 14 09:53:29 +0000 2024,0,@cnbcindonesia Nanti d bantu rakyat dengan tapera. Tabungan penambah derita.,1.80155e+18,,cnbcindonesia,in,,0,0,0,https://x.com/mwisesa02/status/1801553539875094729,1.60516e+18,mwisesa02,cnbcindonesia bantu rakyat tapera tabung tambah derita,7,54,7.71,cnbcindonesia helps people tapera Tabung increase suffering,positive,1
998,1.80149e+18,Fri Jun 14 09:52:31 +0000 2024,0,@BuYungBin1 @AiraNtieReal Mashaallah ,1.80155e+18,,BuYungBin1,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1801553296341221624,2518915579.0,LantjarDjayaa,buyungbin airantiereal mashaallah,3,33,11.0,buyungbin airantireal mashaallah,negative,-1
999,1.80153e+18,Fri Jun 14 09:51:31 +0000 2024,1,@IndrianiRahman_ @jokowi Apakah ini yang di namakan jodoh ndi @andi_achilles?,1.80155e+18,,IndrianiRahman_,in,"Gaza, Palestine",0,2,0,https://x.com/LantjarDjayaa/status/1801553043793842321,2518915579.0,LantjarDjayaa,indrianirahman jokowi nama jodoh andiachilles,5,45,9.0,indrianirahman jokowi name of soulmate andiachilles,positive,1
1000,1.80143e+18,Fri Jun 14 09:50:41 +0000 2024,0,@ReenTis_ Coba jelasin ndi @andi_achilles ,1.80155e+18,,ReenTis_,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1801552833260695936,2518915579.0,LantjarDjayaa,reentis coba jelasin andiachilles,4,33,8.25,reentis try to explain andiachilles,negative,-1
1001,1.80155e+18,Fri Jun 14 09:50:07 +0000 2024,2,Geger Tapera Rumah Subsidi Ini Justru Terbengkalai 'Bak Rumah Hantu' https://t.co/HeJfQb8KYh,1.80155e+18,,,in,"Jakarta, Indonesia",0,0,4,https://x.com/Bisniscom/status/1801552691648414134,118646322.0,Bisniscom,geger tapera rumah subsidi bengkalai bak rumah hantu,8,52,6.5,commotion over abandoned subsidized housing like a haunted house,negative,-1
1002,1.80155e+18,Fri Jun 14 09:49:50 +0000 2024,0,Puluhan Mahasiswa di Lampung Gelar Aksi Unjuk Rasa Tolak Tapera https://t.co/zBW6dEQQEC,1.80155e+18,,,in,Indonesia,0,0,0,https://x.com/kupastuntasnew/status/1801552622090129473,8.498e+17,kupastuntasnew,puluh mahasiswa lampung gelar aksi unjuk tolak tapera,8,53,6.62,Dozens of Lampung students hold a demonstration to reject Tapera,negative,-1
1003,1.80155e+18,Fri Jun 14 09:49:08 +0000 2024,0,Diprotes Aduan soal Tapera Bakal Meroket Tahun Ini https://t.co/hzTcSHKQsS,1.80155e+18,,,in,Jakarta,0,0,1,https://x.com/okezonenews/status/1801552442284511548,47274731.0,okezonenews,protes adu tapera roket,4,23,5.75,rocket tapera duel protest,negative,-1
1004,1.80155e+18,Fri Jun 14 09:49:07 +0000 2024,0,Tapera bakal diterapkan bertahap hingga 2027 (1) https://t.co/iA4YvU1zA3,1.80155e+18,,,in,NKRI,0,0,0,https://x.com/antarabiz/status/1801552439721738278,1.20388e+18,antarabiz,tapera terap tahap,3,18,6.0,tapera stage application,negative,-1
1005,1.80152e+18,Fri Jun 14 09:47:30 +0000 2024,0,@AndhikaGila_ng @ilhamprim Tapera wae meh nggo nutup defisit APBN apa yang tidak mungkin?,1.80155e+18,,AndhikaGila_ng,in,,0,1,0,https://x.com/amatarpwh/status/1801552031234330833,230968016.0,amatarpwh,andhikagilang ilhamprim tapera meh nutup defisit apbn,7,53,7.57,andhikagilang ilhamprim tapera is close to closing the state budget deficit,negative,-1
1006,1.80155e+18,Fri Jun 14 09:46:03 +0000 2024,0,Bayangin lu tiap hari kerja keras duit pas2an dipotong tapera pph 21 gede. Trs gataunya duitnya dipake buat ngasi bansos org2 yg enak2an main judol instead of kerja halal We should un*live ourselves. Dahlah putus asa gw ga bs ngomong lg,1.80155e+18,,,in,"Surabaya, Indonesia",0,1,0,https://x.com/Crackheadband/status/1801551669110652971,9.58905e+17,Crackheadband,bayangin lu kerja keras duit pas potong tapera pph gede gataunya duit dipake bansos orang enak main judol instead of kerja halal we should unlive ourselves dah putus asa gw ngomong lg,32,183,5.72,"imagine how hard you work, the money when cutting the PPH tapera is big, I don't know if the money is used for social assistance, people enjoy playing judol instead of doing halal work, we should unlive ourselves, I'm desperate, I'm talking again",positive,1
1007,1.80121e+18,Fri Jun 14 09:44:12 +0000 2024,0,@bacottetangga_ Pantes mau dipake tapera,1.80155e+18,,bacottetangga_,in,Japan,0,0,0,https://x.com/hafiz_aa/status/1801551202171425221,366474092.0,hafiz_aa,bacottetangga dipake tapera,3,27,9.0,bacottetangga used tapera,negative,-1
1008,1.80121e+18,Fri Jun 14 09:41:26 +0000 2024,0,@bacottetangga_ Ada baiknya dan bagus jika TK nya di beri kesempatan utk urus TAPERA dan BPJS klo tdk mau mrk yg urus perbendaharaan dan keuangan negara.,1.80155e+18,,bacottetangga_,in,Di hatimu,0,0,0,https://x.com/jakardoding/status/1801550504461484289,1.78499e+18,jakardoding,bacottetangga baik bagus tk sempat urus tapera bpjs urus bendahara uang negara,12,78,6.5,bacotte good neighbors don't have time to take care of tapera bpjs take care of state treasury,positive,1
1009,1.80125e+18,Fri Jun 14 09:37:49 +0000 2024,0,@NenkMonica ngutang lagi ?Ujung2nya motong gaji para karyawn lgi dg alasan bla bli blu.udh berhasil nyukur gaji kryawan lewt bpjs mau motong lgi alasan tapera ntar alsan apa lagi ?blum knyang di suapin rakya ?Suka hran sma klean takut dosa mkan babi alkohol tapi gk takut makn duit haram,1.80155e+18,,NenkMonica,in,,0,0,0,https://x.com/sufi69fitriani/status/1801549596608631020,1.67721e+18,sufi69fitriani,nenkmonica hutang ujung motong gaji karyawn lgi alas bla bli bluudh hasil nyukur gaji kryawan lewt bpjs motong lgi alas tapera alsan knyang suapin rakya suka hran sma klean takut dosa makan babi alkohol gk takut makn duit haram,39,227,5.82,nenkmonica debt ends up cutting employees' salaries again alas bli bli bluudh results of measuring employees' salaries through BPJS cuts again alas tapera alsan knyang bribe people like hran sma klean afraid of the sin of eating pork alcohol not afraid of using haram money,negative,-1
1010,1.80121e+18,Fri Jun 14 09:31:59 +0000 2024,0,@bacottetangga_ Tapera mengintai kamu dik,1.80155e+18,,bacottetangga_,in,Semarang,0,0,0,https://x.com/Arsenal7smg/status/1801548127180361949,496643036.0,Arsenal7smg,bacottetangga tapera intai dik,4,30,7.5,bacottetang tapera is watching,negative,-1
1011,1.80142e+18,Fri Jun 14 09:26:55 +0000 2024,0,@ARSIPAJA duitnya dari Tapera...sempak ah...,1.80155e+18,,ARSIPAJA,in,,0,0,0,https://x.com/p4ndemin/status/1801546854167154947,1.42894e+18,p4ndemin,arsipaja duit taperasempak ah,4,29,7.25,archive money taperasempak ah,negative,-1
1012,1.80155e+18,Fri Jun 14 09:26:01 +0000 2024,668,Dollar naik PHK bertambah harga saham ambruk Beras impor Tapera UKT..... Tapi mau apapun situasinya Dinasti terus berlanjut.... https://t.co/oxRDOZFzez,1.80155e+18,https://pbs.twimg.com/media/GQBhChqbEAAH5TX.jpg,,in,,11,46,293,https://x.com/MurtadhaOne1/status/1801546627091677600,1.17895e+18,MurtadhaOne1,dollar tambah harga saham ambruk beras impor tapera ukt apa situasi dinasti lanjut,13,82,6.31,dollar added stock prices collapsed imported rice tapera ukt what is the situation dynasty continues,negative,-1
1013,1.80148e+18,Fri Jun 14 09:25:57 +0000 2024,0,@sikoom @asumsico Beda donk Semua yg bayar bpjs bs manfaatkan benefit bpjs Tapera tidak begitu ,1.80155e+18,,sikoom,in,,0,0,0,https://x.com/kerberooz/status/1801546611543445633,8.29103e+17,kerberooz,sikoom asumsico beda donk bayar bpjs manfaat benefit bpjs tapera,10,64,6.4,sikoom asumco is different from paying bpjs benefits of bpjs tapera,positive,1
1014,1.80155e+18,Fri Jun 14 09:24:59 +0000 2024,0,Data Harga Rumah di Yogyakarta untuk Skripsi Mengkaji Isu Tapera (Tabungan Perumahan Rakyat) https://t.co/7OsyGDh9Xu,1.80155e+18,,,in,Sleman Yogyakarta,0,0,0,https://x.com/reinacell9/status/1801546367023952032,1.6322e+18,reinacell9,data harga rumah yogyakarta skripsi kaji isu tapera tabung rumah rakyat,11,71,6.45,Yogyakarta house price data thesis examines the issue of tapera gas pipeline for people's housing,negative,-1
1015,1.80151e+18,Fri Jun 14 09:24:27 +0000 2024,18,@anggaandinata 2 4 6 8 siapa yang diuntungkan? : kelompok-kelompok korup rakyat tidak mendapatkan keuntungan apa² dari proyek (2) korupsi merusak tatanan kehidupan: lingkungan dirusak hukum tegas kpd kelompok miskin politisi jadi komisaris. dan rakyat yg terus diperas dgn pajak tapera,1.80155e+18,,anggaandinata,in,Decentralized,0,2,7,https://x.com/warunk_digital/status/1801546233431134245,1.54881e+18,warunk_digital,anggaandinata untung kelompokkelompok korup rakyat untung proyek korupsi rusak tatanan hidup lingkung rusak hukum kpd kelompok miskin politis komisaris rakyat peras pajak tapera,23,177,7.7,anggaandinata benefits corrupt groups people benefit from corruption projects damaged living order environment damaged law to poor groups political people's commissioners squeeze tapera taxes,negative,-1
1016,1.80155e+18,Fri Jun 14 09:20:39 +0000 2024,495,Dolar Naik PHK Besar²an Terjadi Impor Gila²an Tapera Apapun yg terjadi membangun DINASTI POLITIK kudu Jalan Terus.. Ini hanya bisa dilakukan oleh mereka yg berMUKA TEBAL saja..!! https://t.co/j5aLwAYEKI,1.80155e+18,https://pbs.twimg.com/media/GQBf4MVbgAAS6yW.jpg,,in,"ÜT: -6.1389099,106.7214539",5,17,155,https://x.com/AirinDatangLagi/status/1801545273925374369,228628424.0,AirinDatangLagi,dolar besar impor gila tapera apa bangun dinasti politik kudu jalan muka tebal,13,78,6.0,big dollar crazy import tapera what to build political dynasty must walk thick face,negative,-1
1017,1.80154e+18,Fri Jun 14 09:18:36 +0000 2024,0,Ud mah tapera + sering nerbitin surat utang negara. Buat apa tuh man kira2?,1.80154e+18,,,in,EXO PLANET,0,1,0,https://x.com/Kismishyunie/status/1801544761385566553,1.72514e+18,Kismishyunie,mah tapera nerbitin surat utang negara man,7,42,6.0,mah tapera issued a government bond,negative,-1
1018,1.80154e+18,Fri Jun 14 09:16:55 +0000 2024,0,Sayange tapera ditunda duitnya dari mana untuk tambahannya? Tanya serius nih ke @DPR_RI @kemenkeu @prabowo @adearmando61,1.80154e+18,,,in,Ngayoyokarto Hadiningrat,0,0,0,https://x.com/sanddybhudi/status/1801544335256916070,82246558.0,sanddybhudi,sayange tapera tunda duit tambah serius dprri kemenkeu prabowo adearmando,10,73,7.3,unfortunately tapera delays money more seriously dprri ministry of finance prabowo adearmando,negative,-1
1019,1.80154e+18,Fri Jun 14 09:15:04 +0000 2024,0,Ombudsman Ungkap Banyak Pensiunan Kesulitan Cairkan Dana Tapera https://t.co/mol0lN92D2,1.80154e+18,,,in,Jakarta Capital Region,0,0,1,https://x.com/idx_channel/status/1801543872176341332,4755284968.0,idx_channel,ombudsman pensiun sulit cair dana tapera,6,40,6.67,Pension ombudsman finds it difficult to disburse Tapera funds,negative,-1
1020,1.80154e+18,Fri Jun 14 09:10:03 +0000 2024,0,Yang bilang ditunda jangan percaya. gaji gw udah dipotong tapera. https://t.co/GYUuZHFjev,1.80154e+18,https://pbs.twimg.com/media/GQBdct3bEAAv1nW.jpg,,in,,0,4,0,https://x.com/jejejojojuju2/status/1801542606519751118,1.52369e+18,jejejojojuju2,tunda percaya gaji gw potong tapera,6,35,5.83,"Can't believe it, my salary has been cut by tapera",negative,-1
1021,1.80154e+18,Fri Jun 14 09:08:48 +0000 2024,218,[Breaking News] Sedang berlangsung Demo pmii diy atas tindakan represif aparat kepolisian dan security drpd diy ketika aksi demo tapera di gedung DPRD DIY Lokasi: Ring road Utara Yogyakarta (Haqi baihaqii) https://t.co/hlBRPFEO20,1.80154e+18,https://pbs.twimg.com/ext_tw_video_thumb/1801542257230888960/pu/img/P0GY87MuDyNO3rJj.jpg,,in,"Yogyakarta, Indonesia",2,20,37,https://x.com/merapi_uncover/status/1801542294669299724,1.2798e+18,merapi_uncover,breaking berita demo pmii diy tindak represif aparat polisi aman drpd diy aksi demo tapera gedung dprd diy lokasi ring road utara yogyakarta haqi baihaqii,25,154,6.16,breaking news PMII demonstration DIY repressive action by police officers safe from DIY Tapera demonstration action DPRD building DIY Ring Road location north of Yogyakarta Haqi Baihaqii,positive,1
1022,1.79983e+18,Fri Jun 14 09:07:36 +0000 2024,0,@msaid_didu @prabowo Komisaris BUMN kebagian gaji ratusan jt..rakyat kebagian iuran TAPERA,1.80154e+18,,msaid_didu,in,,0,0,0,https://x.com/UdiRakhman/status/1801541991760855405,2616822110.0,UdiRakhman,msaiddidu prabowo komisaris bumn bagi gaji ratus jtrakyat bagi iur tapera,11,73,6.64,msaiddidu prabowo commissioner of state-owned enterprises distributes hundreds of millions of rupiah in salary for tapera contributions,negative,-1
1023,1.80154e+18,Fri Jun 14 09:06:04 +0000 2024,0,Soal Dana Tapera Begini Cara OJK Pastikan Perlindungan Konsumen https://t.co/zqjYptHIcg,1.80154e+18,,,in,Jakarta Capital Region,0,0,0,https://x.com/investortrustid/status/1801541603733160077,1.67749e+18,investortrustid,dana tapera ojk pasti lindung konsumen,6,38,6.33,OJK Tapera Fund Will Definitely Protect Consumers,positive,1
1024,1.80149e+18,Fri Jun 14 09:03:54 +0000 2024,0,@SobatBandar Tapera dan sekarang ini? kok banyak banget yang aneh ya,1.80154e+18,,SobatBandar,in,,0,0,0,https://x.com/noyvr/status/1801541061896245438,1.36601e+18,noyvr,sobatbandar tapera banget aneh,4,30,7.5,sobatbandar tapera is really strange,negative,-1
1025,1.80145e+18,Fri Jun 14 09:01:52 +0000 2024,0,@karimnas_ Yes hadiahnya rumah. Persetan dengan tapera!!,1.80154e+18,,karimnas_,in,Jakarta Capital Region,0,0,0,https://x.com/el_jastip/status/1801540547380687040,1.64469e+18,el_jastip,karimnas hadiah rumah persetan tapera,5,37,7.4,karimnas gift house fuck tapera,negative,-1
1026,1.80139e+18,Fri Jun 14 09:00:45 +0000 2024,0,@sabolskie @hakimpooi Asli matak ngke ngabangunna ge pas geus cicilan ka 240an lah anyar ngabangun meh teu lapuk canggih kan pemikiran tapera?,1.80154e+18,,sabolskie,in,"flagstaf, arizona",0,1,0,https://x.com/ayungbukanariel/status/1801540269738787130,107932010.0,ayungbukanariel,sabolskie hakimpooi asli matak ngabangunna ge pas geus cicil ka an anyar ngabangun meh lapuk canggih pikir tapera,18,113,6.28,sabolskie Hakimpooi original matak ngabangunna ge pas geus installment ka an newer ngabangun meh weathered sophisticated thought tapera,positive,1
1027,1.80154e+18,Fri Jun 14 08:59:52 +0000 2024,1,Pemerintah memang sungguh menjalankan sila ke 5 Pancasila dgn memperhatikan orang2 yg sering rungkad... Hayuk daftar Mbah @Crazytogel @BuayaUbanan mudah2an diterima hasil wd buat bayar TAPERA https://t.co/GxhNrbxLpA,1.80154e+18,https://pbs.twimg.com/media/GQBbHc_bEAA8q_J.jpg,,in,,0,1,1,https://x.com/brajageni666/status/1801540044748112171,1.58574e+18,brajageni666,perintah sungguh jalan sila pancasila perhati orang rungkad hayuk daftar mbah crazytogel buayaubanan mudah terima hasil wd bayar tapera,19,135,7.11,command really walk the Pancasila principle pay attention to people rungkad come on register mbah crazytogel buayauban easy to receive results wd pay tapera,positive,1
1028,1.80139e+18,Fri Jun 14 08:59:23 +0000 2024,0,@Chynthia_K Alkhambulillah. TAPERA bisa mundur berkat in pest tor,1.80154e+18,,Chynthia_K,in,DKI Djakarta,0,0,0,https://x.com/SangGuru2471/status/1801539922194804963,7.2895e+17,SangGuru2471,chynthiak alkhambulillah tapera mundur berkat in pest tor,8,57,7.12,Chynthiak thank God Tapera has resigned thanks to In Pest Tor,positive,1
1029,1.80154e+18,Fri Jun 14 08:57:51 +0000 2024,3,Tapera: solusi atau beban? https://t.co/UTm5dhowui via @ConversationIDN,1.80154e+18,,,in,,0,0,2,https://x.com/jijilubis/status/1801539536117260574,38968646.0,jijilubis,tapera solusi beban via conversationidn,5,39,7.8,tapera solution load via conversationidn,positive,1
1030,1.80154e+18,Fri Jun 14 08:55:38 +0000 2024,0,polisi anjing tapera anjing semuanya anjiiinnggg,1.80154e+18,,,in,,0,1,0,https://x.com/laaaath_if/status/1801538979969331444,1.67195e+18,laaaath_if,polisi anjing tapera anjing anjiiinnggg,5,39,7.8,police dog tapera dog anjiiinnggg,negative,-1
1031,1.80145e+18,Fri Jun 14 08:52:04 +0000 2024,0,@kumparan Gak sekalian dikasih rumah hasil tapera?,1.80154e+18,,kumparan,in,,0,0,0,https://x.com/SarnoBejo/status/1801538084502208695,1.57687e+18,SarnoBejo,kumpar kasih rumah hasil tapera,5,31,6.2,kumpar kasih house from tapera,negative,-1
1032,1.80143e+18,Fri Jun 14 08:51:57 +0000 2024,2,@LantjarDjayaa Mosok kudu reinkarnasi 10.000x spy kebeli rumah pake Tapera ya Mas Teguh https://t.co/1KLEUazNPf,1.80154e+18,https://pbs.twimg.com/ext_tw_video_thumb/1801538004709949440/pu/img/3VRowzhFsKPRvzd0.jpg,LantjarDjayaa,in,di hatimu,0,1,0,https://x.com/ReenTis_/status/1801538053745307791,1.28218e+18,ReenTis_,lantjardjayaa mosok kudu reinkarnasi x kebel rumah pakai tapera mas teguh,11,73,6.64,"Lantjardjayaa Mosok must be reincarnated x renovate the house using tapera, mas steadfast",positive,1
1033,1.80141e+18,Fri Jun 14 08:50:45 +0000 2024,0,@mas_veel Tapera.. Bagaimana pendapat Oom mengenai Tapera,1.80154e+18,,mas_veel,in,,0,0,0,https://x.com/ElfilLesmana/status/1801537749931147443,1.76567e+18,ElfilLesmana,masveel tapera dapat oom tapera,5,31,6.2,Masveel Tapera got Uncle Tapera,negative,-1
